period,midpoint,Raw SEC,Smooth SEC,dH,Subregion
2013/12 - 2018/12,2016-06-30 00:52:47.578125,-0.105,-0.105,-4.9051379328011535,H-Hp
2014/01 - 2019/01,2016-07-31 01:08:15.703125,-0.105,-0.111,-5.009706689917948,H-Hp
2014/02 - 2019/02,2016-08-29 01:16:31.406250,-0.105,-0.118,-5.114275447034743,H-Hp
2014/03 - 2019/03,2016-09-28 00:56:18.515625,-0.138,-0.125,-5.235515999549534,H-Hp
2014/04 - 2019/04,2016-10-29 01:11:46.640625,-0.138,-0.131,-5.373428347462323,H-Hp
2014/05 - 2019/05,2016-11-27 23:51:33.750000,-0.138,-0.135,-5.511340695375111,H-Hp
2014/06 - 2019/06,2016-12-29 00:07:01.875000,-0.138,-0.132,-5.649253043287899,H-Hp
2014/07 - 2019/07,2017-01-27 23:46:48.984375,-0.123,-0.129,-5.779569714271929,H-Hp
2014/08 - 2019/08,2017-02-28 00:02:17.109375,-0.123,-0.126,-5.9022907083272,H-Hp
2014/09 - 2019/09,2017-03-31 01:17:45.234375,-0.123,-0.123,-6.025011702382471,H-Hp
2014/10 - 2019/10,2017-04-30 00:57:32.343750,-0.123,-0.123,-6.147732696437743,H-Hp
2014/11 - 2019/11,2017-05-31 01:13:00.468750,-0.123,-0.123,-6.270453690493014,H-Hp
2014/12 - 2019/12,2017-06-30 00:52:47.578125,-0.123,-0.123,-6.393149821960833,H-Hp
2015/01 - 2020/01,2017-07-31 01:01:08.554688,-0.123,-0.123,-6.5158210908412,H-Hp
2015/02 - 2020/02,2017-08-29 01:02:17.109375,-0.123,-0.12,-6.6384923597215675,H-Hp
2015/03 - 2020/03,2017-09-28 12:56:44.882812,-0.123,-0.118,-6.761163628601935,H-Hp
2015/04 - 2020/04,2017-10-29 12:09:03.164062,-0.111,-0.116,-6.877838960790541,H-Hp
2015/05 - 2020/05,2017-11-28 11:43:39.140625,-0.112,-0.114,-6.988980929309037,H-Hp
2015/06 - 2020/06,2017-12-29 11:55:57.421875,-0.112,-0.111,-7.1005854708491825,H-Hp
2015/07 - 2020/07,2018-01-28 12:02:43.476562,-0.112,-0.11,-7.212190012389328,H-Hp
2015/08 - 2020/08,2018-02-28 12:15:01.757812,-0.112,-0.109,-7.323794553929474,H-Hp
2015/09 - 2020/09,2018-03-31 12:55:09.960938,-0.105,-0.108,-7.432012754434254,H-Hp
2015/10 - 2020/10,2018-04-30 13:01:56.015625,-0.105,-0.106,-7.536844613903668,H-Hp
2015/11 - 2020/11,2018-05-31 13:14:14.296875,-0.105,-0.105,-7.6416764733730815,H-Hp
2015/12 - 2020/12,2018-06-30 12:48:50.273438,-0.105,-0.105,-7.746508332842495,H-Hp
2016/01 - 2021/01,2018-07-31 13:01:08.554688,-0.105,-0.105,-7.851340192311909,H-Hp
2016/02 - 2021/02,2018-08-30 01:22:08.906250,-0.105,-0.105,-7.956328622007277,H-Hp
2016/03 - 2021/03,2018-09-29 00:56:44.882812,-0.105,-0.105,-8.061473621928599,H-Hp
2016/04 - 2021/04,2018-10-30 00:09:03.164062,-0.105,-0.103,-8.16661862184992,H-Hp
2016/05 - 2021/05,2018-11-28 23:43:39.140625,-0.105,-0.1,-8.271763621771242,H-Hp
2016/06 - 2021/06,2018-12-29 23:55:57.421875,-0.093,-0.098,-8.371042973303702,H-Hp
2016/07 - 2021/07,2019-01-29 00:02:43.476562,-0.093,-0.096,-8.464456676447298,H-Hp
2016/08 - 2021/08,2019-03-01 00:15:01.757812,-0.093,-0.093,-8.557870379590895,H-Hp
2016/09 - 2021/09,2019-04-01 00:55:09.960938,-0.093,-0.09,-8.651284082734492,H-Hp
2016/10 - 2021/10,2019-05-01 01:01:56.015625,-0.093,-0.086,-8.744697785878088,H-Hp
2016/11 - 2021/11,2019-06-01 01:14:14.296875,-0.075,-0.083,-8.829090933257248,H-Hp
2016/12 - 2021/12,2019-07-01 00:48:50.273438,-0.075,-0.079,-8.904463524871971,H-Hp
2017/01 - 2022/01,2019-08-01 01:08:15.703125,-0.075,-0.073,-8.979836116486695,H-Hp
2017/02 - 2022/02,2019-08-30 01:16:31.406250,-0.075,-0.068,-9.055208708101418,H-Hp
2017/03 - 2022/03,2019-09-29 00:56:18.515625,-0.066,-0.062,-9.125888901704457,H-Hp
2017/04 - 2022/04,2019-10-30 00:11:46.640625,-0.046,-0.056,-9.182068235182669,H-Hp
2017/05 - 2022/05,2019-11-28 23:51:33.750000,-0.046,-0.05,-9.22843910654774,H-Hp
2017/06 - 2022/06,2019-12-30 00:07:01.875000,-0.046,-0.038,-9.27480997791281,H-Hp
2017/07 - 2022/07,2020-01-28 23:46:48.984375,-0.046,-0.03,-9.32118084927788,H-Hp
2017/08 - 2022/08,2020-02-29 00:02:17.109375,-0.007,-0.022,-9.3476467357832,H-Hp
2017/09 - 2022/09,2020-03-31 01:17:45.234375,-0.007,-0.015,-9.354207637428772,H-Hp
2017/10 - 2022/10,2020-04-30 00:57:32.343750,-0.007,-0.007,-9.360768539074343,H-Hp
2017/11 - 2022/11,2020-05-31 01:13:00.468750,-0.007,-0.003,-9.367329440719914,H-Hp
2017/12 - 2022/12,2020-06-30 00:52:47.578125,-0.007,0.001,-9.373890342365485,H-Hp
2018/01 - 2023/01,2020-07-31 01:08:15.703125,0.013,0.005,-9.370858175621834,H-Hp
2018/02 - 2023/02,2020-08-29 01:16:31.406250,0.013,0.009,-9.35823294048896,H-Hp
2018/03 - 2023/03,2020-09-28 00:56:18.515625,0.013,0.01,-9.345607705356088,H-Hp
2018/04 - 2023/04,2020-10-29 00:11:46.640625,0.013,0.007,-9.332982470223214,H-Hp
2018/05 - 2023/05,2020-11-27 23:51:33.750000,-0.002,0.004,-9.327527825254947,H-Hp
2018/06 - 2023/06,2020-12-29 00:07:01.875000,-0.002,0.001,-9.329243770451285,H-Hp
2018/07 - 2023/07,2021-01-27 23:46:48.984375,-0.002,-0.002,-9.330959715647623,H-Hp
2018/08 - 2023/08,2021-02-28 00:02:17.109375,-0.002,-0.002,-9.332675660843961,H-Hp
2018/09 - 2023/09,2021-03-31 01:17:45.234375,-0.002,-0.002,-9.334391606040299,H-Hp
1991/07 - 1996/07,1994-01-28 12:02:43.476562,-0.039,-0.039,0.0,Dp-E
1991/08 - 1996/08,1994-02-28 12:15:01.757812,-0.039,-0.039,-0.03899694047868252,Dp-E
1991/09 - 1996/09,1994-03-31 12:55:09.960938,-0.039,-0.039,-0.07802864350378513,Dp-E
1991/10 - 1996/10,1994-04-30 13:01:56.015625,-0.039,-0.038,-0.11706034652888775,Dp-E
1991/11 - 1996/11,1994-05-31 13:14:14.296875,-0.039,-0.037,-0.15609204955399036,Dp-E
1991/12 - 1996/12,1994-06-30 12:48:50.273438,-0.034,-0.036,-0.19258014857769012,Dp-E
1992/01 - 1997/01,1994-07-31 13:01:08.554688,-0.034,-0.035,-0.22652464359998703,Dp-E
1992/02 - 1997/02,1994-08-30 01:22:08.906250,-0.034,-0.034,-0.26046913862228394,Dp-E
1992/03 - 1997/03,1994-09-29 00:56:44.882812,-0.034,-0.034,-0.29441363364458084,Dp-E
1992/04 - 1997/04,1994-10-30 00:09:03.164062,-0.033,-0.035,-0.32790559716522694,Dp-E
1992/05 - 1997/05,1994-11-28 23:43:39.140625,-0.036,-0.035,-0.3625657130032778,Dp-E
1992/06 - 1997/06,1994-12-29 23:55:57.421875,-0.036,-0.036,-0.3988465126603842,Dp-E
1992/07 - 1997/07,1995-01-29 00:02:43.476562,-0.036,-0.032,-0.4351273123174906,Dp-E
1992/08 - 1997/08,1995-03-01 00:15:01.757812,-0.036,-0.028,-0.471408111974597,Dp-E
1992/09 - 1997/09,1995-04-01 00:55:09.960938,-0.015,-0.024,-0.49724453734233975,Dp-E
1992/10 - 1997/10,1995-05-01 01:01:56.015625,-0.015,-0.02,-0.5126365884207189,Dp-E
1992/11 - 1997/11,1995-06-01 01:14:14.296875,-0.015,-0.015,-0.5280286394990981,Dp-E
1992/12 - 1997/12,1995-07-01 00:48:50.273438,-0.015,-0.015,-0.5434206905774772,Dp-E
1993/01 - 1998/01,1995-08-01 01:08:15.703125,-0.015,-0.014,-0.5588127416558564,Dp-E
1993/02 - 1998/02,1995-08-30 01:16:31.406250,-0.011,-0.013,-0.5721870795823634,Dp-E
1993/03 - 1998/03,1995-09-29 00:56:18.515625,-0.011,-0.012,-0.5835437043569982,Dp-E
1993/04 - 1998/04,1995-10-30 00:11:46.640625,-0.011,-0.011,-0.594900329131633,Dp-E
1993/05 - 1998/05,1995-11-28 23:51:33.750000,-0.011,-0.01,-0.6062569539062679,Dp-E
1993/06 - 1998/06,1995-12-30 00:07:01.875000,-0.008,-0.009,-0.615812276955694,Dp-E
1993/07 - 1998/07,1996-01-28 23:46:48.984375,-0.008,-0.008,-0.6235662982799113,Dp-E
1993/08 - 1998/08,1996-02-29 00:02:17.109375,-0.008,-0.008,-0.6313203196041286,Dp-E
1993/09 - 1998/09,1996-03-31 00:17:45.234375,-0.008,-0.005,-0.6390743409283459,Dp-E
1993/10 - 1998/10,1996-04-30 00:57:32.343750,-0.008,-0.002,-0.6468283622525632,Dp-E
1993/11 - 1998/11,1996-05-31 01:13:00.468750,0.007,0.001,-0.647006877232343,Dp-E
1993/12 - 1998/12,1996-06-30 00:52:47.578125,0.007,0.004,-0.6396098858676851,Dp-E
1994/01 - 1999/01,1996-07-31 01:08:15.703125,0.007,0.007,-0.6322128945030272,Dp-E
1994/02 - 1999/02,1996-08-29 01:16:31.406250,0.007,0.007,-0.6248159031383693,Dp-E
1994/03 - 1999/03,1996-09-28 00:56:18.515625,0.007,0.006,-0.6174189117737114,Dp-E
1994/04 - 1999/04,1996-10-29 00:11:46.640625,0.005,0.006,-0.6112859526183456,Dp-E
1994/05 - 1999/05,1996-11-27 23:51:33.750000,0.005,0.005,-0.6064170256722718,Dp-E
1994/06 - 1999/06,1996-12-29 00:07:01.875000,0.005,0.006,-0.6015480987261981,Dp-E
1994/07 - 1999/07,1997-01-27 23:46:48.984375,0.005,0.008,-0.5966791717801243,Dp-E
1994/08 - 1999/08,1997-02-28 00:02:17.109375,0.012,0.009,-0.5881291823461652,Dp-E
1994/09 - 1999/09,1997-03-31 01:17:45.234375,0.012,0.011,-0.5758981304243207,Dp-E
1994/10 - 1999/10,1997-04-30 00:57:32.343750,0.012,0.012,-0.5636670785024762,Dp-E
1994/11 - 1999/11,1997-05-31 01:13:00.468750,0.012,0.011,-0.5514360265806317,Dp-E
1994/12 - 1999/12,1997-06-30 00:52:47.578125,0.012,0.011,-0.5392049746587873,Dp-E
1995/01 - 2000/01,1997-07-31 01:01:08.554688,0.009,0.01,-0.5288083353079855,Dp-E
1995/02 - 2000/02,1997-08-29 01:02:17.109375,0.009,0.009,-0.5202461085282266,Dp-E
1995/03 - 2000/03,1997-09-28 12:56:44.882812,0.009,0.009,-0.5116838817484677,Dp-E
1995/04 - 2000/04,1997-10-29 12:09:03.164062,0.009,0.01,-0.5031216549687088,Dp-E
1995/05 - 2000/05,1997-11-28 11:43:39.140625,0.013,0.011,-0.49257236812263727,Dp-E
1995/06 - 2000/06,1997-12-29 11:55:57.421875,0.011,0.011,-0.48058594996109605,Dp-E
1995/07 - 2000/07,1998-01-28 12:02:43.476562,0.011,0.012,-0.46914946055039763,Dp-E
1995/08 - 2000/08,1998-02-28 12:15:01.757812,0.011,0.014,-0.4577129711396992,Dp-E
1995/09 - 2000/09,1998-03-31 12:55:09.960938,0.011,0.016,-0.4462764817290008,Dp-E
1995/10 - 2000/10,1998-04-30 13:01:56.015625,0.024,0.019,-0.428733023814857,Dp-E
1995/11 - 2000/11,1998-05-31 13:14:14.296875,0.024,0.021,-0.4050825973972678,Dp-E
1995/12 - 2000/12,1998-06-30 12:48:50.273438,0.024,0.025,-0.38143217097967863,Dp-E
1996/01 - 2001/01,1998-07-31 13:01:08.554688,0.024,0.024,-0.35778174456208944,Dp-E
1996/02 - 2001/02,1998-08-30 01:22:08.906250,0.03,0.023,-0.3311683852225542,Dp-E
1996/03 - 2001/03,1998-09-29 00:56:44.882812,0.02,0.022,-0.30658566020429134,Dp-E
1996/04 - 2001/04,1998-10-30 00:09:03.164062,0.02,0.022,-0.2869965024292469,Dp-E
1996/05 - 2001/05,1998-11-28 23:43:39.140625,0.02,0.02,-0.26740734465420246,Dp-E
1996/06 - 2001/06,1998-12-29 23:55:57.421875,0.02,0.021,-0.24781818687915802,Dp-E
1996/07 - 2001/07,1999-01-29 00:02:43.476562,0.023,0.022,-0.2264610519632697,Dp-E
1996/08 - 2001/08,1999-03-01 00:15:01.757812,0.023,0.022,-0.20333593990653753,Dp-E
1996/09 - 2001/09,1999-04-01 00:55:09.960938,0.023,0.023,-0.18021082784980536,Dp-E
1996/10 - 2001/10,1999-05-01 01:01:56.015625,0.023,0.02,-0.15708571579307318,Dp-E
1996/11 - 2001/11,1999-06-01 01:14:14.296875,0.023,0.017,-0.133960603736341,Dp-E
1996/12 - 2001/12,1999-07-01 00:48:50.273438,0.007,0.013,-0.11887845839373767,Dp-E
1997/01 - 2002/01,1999-08-01 01:08:15.703125,0.007,0.01,-0.1118392797652632,Dp-E
1997/02 - 2002/02,1999-08-30 01:16:31.406250,0.007,0.006,-0.10480010113678873,Dp-E
1997/03 - 2002/03,1999-09-29 00:56:18.515625,0.007,0.004,-0.09776092250831425,Dp-E
1997/04 - 2002/04,1999-10-30 01:11:46.640625,-0.001,0.002,-0.09453332592966035,Dp-E
1997/05 - 2002/05,1999-11-28 23:51:33.750000,-0.001,0.001,-0.09511731140082702,Dp-E
1997/06 - 2002/06,1999-12-30 00:07:01.875000,-0.001,-0.001,-0.09570129687199369,Dp-E
1997/07 - 2002/07,2000-01-28 23:46:48.984375,-0.001,0.003,-0.09628528234316036,Dp-E
1997/08 - 2002/08,2000-02-29 00:02:17.109375,-0.001,0.007,-0.09686926781432703,Dp-E
1997/09 - 2002/09,2000-03-31 01:17:45.234375,0.017,0.01,-0.08852588024456054,Dp-E
1997/10 - 2002/10,2000-04-30 00:57:32.343750,0.017,0.014,-0.07125511963386089,Dp-E
1997/11 - 2002/11,2000-05-31 01:13:00.468750,0.017,0.016,-0.05398435902316123,Dp-E
1997/12 - 2002/12,2000-06-30 00:52:47.578125,0.017,0.014,-0.03671359841246158,Dp-E
1998/01 - 2003/01,2000-07-31 01:08:15.703125,0.009,0.012,-0.023427976411767304,Dp-E
1998/02 - 2003/02,2000-08-29 01:16:31.406250,0.009,0.011,-0.014120538835413754,Dp-E
1998/03 - 2003/03,2000-09-28 00:56:18.515625,0.009,0.009,-0.00480614707339555,Dp-E
1998/04 - 2003/04,2000-10-29 01:11:46.640625,0.009,0.011,0.0045082446886226535,Dp-E
1998/05 - 2003/05,2000-11-27 23:51:33.750000,0.009,0.012,0.013822636450640857,Dp-E
1998/06 - 2003/06,2000-12-29 00:07:01.875000,0.017,0.014,0.02709850005339831,Dp-E
1998/07 - 2003/07,2001-01-27 23:46:48.984375,0.017,0.016,0.044335835496895015,Dp-E
1998/08 - 2003/08,2001-02-28 00:02:17.109375,0.017,0.017,0.06157317094039172,Dp-E
1998/09 - 2003/09,2001-03-31 01:17:45.234375,0.017,0.016,0.07881050638388842,Dp-E
1998/10 - 2003/10,2001-04-30 00:57:32.343750,0.017,0.016,0.09604784182738513,Dp-E
1998/11 - 2003/11,2001-05-31 01:13:00.468750,0.013,0.015,0.11126821616198868,Dp-E
1998/12 - 2003/12,2001-06-30 00:52:47.578125,0.013,0.014,0.12447162938769907,Dp-E
1999/01 - 2004/01,2001-07-31 01:01:08.554688,0.013,0.013,0.13767504261340946,Dp-E
1999/02 - 2004/02,2001-08-29 01:02:17.109375,0.013,0.012,0.15087845583911985,Dp-E
1999/03 - 2004/03,2001-09-28 12:56:44.882812,0.013,0.011,0.16405581531580538,Dp-E
1999/04 - 2004/04,2001-10-29 12:09:03.164062,0.007,0.01,0.17419127060566097,Dp-E
1999/05 - 2004/05,2001-11-28 11:43:39.140625,0.007,0.008,0.18131087545771152,Dp-E
1999/06 - 2004/06,2001-12-29 11:55:57.421875,0.007,0.008,0.18843048030976206,Dp-E
1999/07 - 2004/07,2002-01-28 12:02:43.476562,0.007,0.009,0.1955500851618126,Dp-E
1999/08 - 2004/08,2002-02-28 12:15:01.757812,0.012,0.01,0.20496920950245112,Dp-E
1999/09 - 2004/09,2002-03-31 12:55:09.960938,0.012,0.011,0.21668785333167762,Dp-E
1999/10 - 2004/10,2002-04-30 13:01:56.015625,0.012,0.01,0.2284064971609041,Dp-E
1999/11 - 2004/11,2002-05-31 13:14:14.296875,0.012,0.007,0.2401251409901306,Dp-E
1999/12 - 2004/12,2002-06-30 12:48:50.273438,0.005,0.004,0.24860230449121445,Dp-E
2000/01 - 2005/01,2002-07-31 13:01:08.554688,-0.004,0.001,0.24900117807555944,Dp-E
2000/02 - 2005/02,2002-08-30 01:22:08.906250,-0.004,-0.003,0.2445632420713082,Dp-E
2000/03 - 2005/03,2002-09-29 00:56:44.882812,-0.004,-0.005,0.24012530606705695,Dp-E
2000/04 - 2005/04,2002-10-30 00:09:03.164062,-0.004,-0.006,0.2356873700628057,Dp-E
2000/05 - 2005/05,2002-11-28 23:43:39.140625,-0.008,-0.007,0.22953030362259597,Dp-E
2000/06 - 2005/06,2002-12-29 23:55:57.421875,-0.008,-0.007,0.22165410674642771,Dp-E
2000/07 - 2005/07,2003-01-29 00:02:43.476562,-0.008,-0.008,0.21377790987025946,Dp-E
2000/08 - 2005/08,2003-03-01 00:15:01.757812,-0.008,-0.006,0.2059017129940912,Dp-E
2000/09 - 2005/09,2003-04-01 00:55:09.960938,-0.008,-0.005,0.19802551611792296,Dp-E
2000/10 - 2005/10,2003-05-01 01:01:56.015625,-0.0,-0.003,0.1939232584409183,Dp-E
2000/11 - 2005/11,2003-06-01 01:14:14.296875,-0.0,-0.002,0.1935949399630772,Dp-E
2000/12 - 2005/12,2003-07-01 00:48:50.273438,-0.0,-0.004,0.1932666214852361,Dp-E
2001/01 - 2006/01,2003-08-01 01:08:15.703125,-0.0,-0.008,0.192938303007395,Dp-E
2001/02 - 2006/02,2003-08-30 01:16:31.406250,-0.02,-0.012,0.18282714183442295,Dp-E
2001/03 - 2006/03,2003-09-29 00:56:18.515625,-0.02,-0.016,0.16293313796631992,Dp-E
2001/04 - 2006/04,2003-10-30 00:11:46.640625,-0.02,-0.02,0.1430391340982169,Dp-E
2001/05 - 2006/05,2003-11-28 23:51:33.750000,-0.02,-0.02,0.12314513023011386,Dp-E
2001/06 - 2006/06,2003-12-30 00:07:01.875000,-0.02,-0.021,0.10325112636201084,Dp-E
2001/07 - 2006/07,2004-01-28 23:46:48.984375,-0.022,-0.021,0.08229508041404188,Dp-E
2001/08 - 2006/08,2004-02-29 00:02:17.109375,-0.022,-0.022,0.060276992386206985,Dp-E
2001/09 - 2006/09,2004-03-31 01:17:45.234375,-0.022,-0.024,0.03825890435837209,Dp-E
2001/10 - 2006/10,2004-04-30 00:57:32.343750,-0.022,-0.026,0.0162408163305372,Dp-E
2001/11 - 2006/11,2004-05-31 01:13:00.468750,-0.033,-0.029,-0.01103202742524445,Dp-E
2001/12 - 2006/12,2004-06-30 00:52:47.578125,-0.034,-0.031,-0.04408951592631638,Dp-E
2002/01 - 2007/01,2004-07-31 01:08:15.703125,-0.034,-0.033,-0.07767689344473183,Dp-E
2002/02 - 2007/02,2004-08-29 01:16:31.406250,-0.034,-0.034,-0.11126427096314728,Dp-E
2002/03 - 2007/03,2004-09-28 00:56:18.515625,-0.034,-0.035,-0.14485164848156273,Dp-E
2002/04 - 2007/04,2004-10-29 01:11:46.640625,-0.036,-0.035,-0.17988167074508965,Dp-E
2002/05 - 2007/05,2004-11-27 23:51:33.750000,-0.036,-0.036,-0.21635433775372803,Dp-E
2002/06 - 2007/06,2004-12-29 00:07:01.875000,-0.036,-0.036,-0.2528270047623664,Dp-E
2002/07 - 2007/07,2005-01-27 23:46:48.984375,-0.036,-0.034,-0.2892996717710048,Dp-E
2002/08 - 2007/08,2005-02-28 00:02:17.109375,-0.036,-0.032,-0.3257723387796432,Dp-E
2002/09 - 2007/09,2005-03-31 01:17:45.234375,-0.026,-0.03,-0.3570093468297273,Dp-E
2002/10 - 2007/10,2005-04-30 00:57:32.343750,-0.026,-0.028,-0.38301069592125714,Dp-E
2002/11 - 2007/11,2005-05-31 01:13:00.468750,-0.026,-0.027,-0.409012045012787,Dp-E
2002/12 - 2007/12,2005-06-30 00:52:47.578125,-0.026,-0.028,-0.43501339410431683,Dp-E
2003/01 - 2008/01,2005-07-31 01:01:08.554688,-0.032,-0.029,-0.46391399879939854,Dp-E
2003/02 - 2008/02,2005-08-29 01:02:17.109375,-0.032,-0.031,-0.4957138590980321,Dp-E
2003/03 - 2008/03,2005-09-28 12:56:44.882812,-0.032,-0.032,-0.5275137193966657,Dp-E
2003/04 - 2008/04,2005-10-29 13:09:03.164062,-0.032,-0.03,-0.5593135796952993,Dp-E
2003/05 - 2008/05,2005-11-28 11:43:39.140625,-0.032,-0.027,-0.5911134399939328,Dp-E
2003/06 - 2008/06,2005-12-29 11:55:57.421875,-0.021,-0.025,-0.6174259393010288,Dp-E
2003/07 - 2008/07,2006-01-28 12:02:43.476562,-0.021,-0.023,-0.6382510776165873,Dp-E
2003/08 - 2008/08,2006-02-28 12:15:01.757812,-0.021,-0.021,-0.6590762159321457,Dp-E
2003/09 - 2008/09,2006-03-31 12:55:09.960938,-0.021,-0.021,-0.6799013542477041,Dp-E
2003/10 - 2008/10,2006-04-30 13:01:56.015625,-0.023,-0.02,-0.7018409895244986,Dp-E
2003/11 - 2008/11,2006-05-31 13:14:14.296875,-0.018,-0.02,-0.7224187285173684,Dp-E
2003/12 - 2008/12,2006-06-30 12:48:50.273438,-0.018,-0.019,-0.7405200742650777,Dp-E
2004/01 - 2009/01,2006-07-31 13:01:08.554688,-0.018,-0.019,-0.758621420012787,Dp-E
2004/02 - 2009/02,2006-08-30 01:22:08.906250,-0.018,-0.021,-0.7767227657604963,Dp-E
2004/03 - 2009/03,2006-09-29 00:56:44.882812,-0.024,-0.022,-0.7978729757014662,Dp-E
2004/04 - 2009/04,2006-10-30 00:09:03.164062,-0.024,-0.023,-0.8220720498356968,Dp-E
2004/05 - 2009/05,2006-11-28 23:43:39.140625,-0.024,-0.024,-0.8462711239699274,Dp-E
2004/06 - 2009/06,2006-12-29 23:55:57.421875,-0.024,-0.021,-0.870470198104158,Dp-E
2004/07 - 2009/07,2007-01-29 00:02:43.476562,-0.024,-0.019,-0.8946692722383887,Dp-E
2004/08 - 2009/08,2007-03-01 00:15:01.757812,-0.01,-0.016,-0.9117578833829612,Dp-E
2004/09 - 2009/09,2007-04-01 00:55:09.960938,-0.01,-0.013,-0.9217360315378755,Dp-E
2004/10 - 2009/10,2007-05-01 01:01:56.015625,-0.01,-0.01,-0.9317141796927899,Dp-E
2004/11 - 2009/11,2007-06-01 01:14:14.296875,-0.01,-0.01,-0.9416923278477043,Dp-E
2004/12 - 2009/12,2007-07-01 00:48:50.273438,-0.011,-0.011,-0.9521467003505677,Dp-E
2005/01 - 2010/01,2007-08-01 01:08:15.703125,-0.011,-0.011,-0.9630772972013801,Dp-E
2005/02 - 2010/02,2007-08-30 01:16:31.406250,-0.011,-0.011,-0.9740078940521926,Dp-E
2005/03 - 2010/03,2007-09-29 00:56:18.515625,-0.011,-0.011,-0.984938490903005,Dp-E
2005/04 - 2010/04,2007-10-30 00:11:46.640625,-0.011,-0.011,-0.9958690877538174,Dp-E
2005/05 - 2010/05,2007-11-28 23:51:33.750000,-0.011,-0.011,-1.0068080930504948,Dp-E
2005/06 - 2010/06,2007-12-30 00:07:01.875000,-0.011,-0.011,-1.017755506793037,Dp-E
2005/07 - 2010/07,2008-01-28 23:46:48.984375,-0.011,-0.009,-1.0287029205355793,Dp-E
2005/08 - 2010/08,2008-02-29 00:02:17.109375,-0.011,-0.007,-1.0396503342781216,Dp-E
2005/09 - 2010/09,2008-03-31 01:17:45.234375,-0.002,-0.004,-1.0462278239428997,Dp-E
2005/10 - 2010/10,2008-04-30 00:57:32.343750,0.001,-0.002,-1.046796362963505,Dp-E
2005/11 - 2010/11,2008-05-31 01:13:00.468750,0.001,0.0,-1.045725875417702,Dp-E
2005/12 - 2010/12,2008-06-30 00:52:47.578125,0.001,0.002,-1.0446553878718987,Dp-E
2006/01 - 2011/01,2008-07-31 01:08:15.703125,0.001,0.002,-1.0435849003260955,Dp-E
2006/02 - 2011/02,2008-08-29 01:16:31.406250,0.003,0.002,-1.041358829359524,Dp-E
2006/03 - 2011/03,2008-09-28 00:56:18.515625,0.003,0.003,-1.037977174972184,Dp-E
2006/04 - 2011/04,2008-10-29 00:11:46.640625,0.003,0.003,-1.034595520584844,Dp-E
2006/05 - 2011/05,2008-11-27 23:51:33.750000,0.003,0.002,-1.031213866197504,Dp-E
2006/06 - 2011/06,2008-12-29 00:07:01.875000,0.003,0.001,-1.0278322118101642,Dp-E
2006/07 - 2011/07,2009-01-27 23:46:48.984375,-0.002,-0.0,-1.027297054301016,Dp-E
2006/08 - 2011/08,2009-02-28 00:02:17.109375,-0.002,-0.001,-1.0296083936700597,Dp-E
2006/09 - 2011/09,2009-03-31 01:17:45.234375,-0.002,-0.002,-1.0319197330391034,Dp-E
2006/10 - 2011/10,2009-04-30 00:57:32.343750,-0.002,-0.001,-1.0342310724081472,Dp-E
2006/11 - 2011/11,2009-05-31 01:13:00.468750,-0.0,-0.001,-1.035520924051525,Dp-E
2006/12 - 2011/12,2009-06-30 00:52:47.578125,-0.0,-0.001,-1.0357892879692372,Dp-E
2007/01 - 2012/01,2009-07-31 01:01:08.554688,-0.0,-0.0,-1.0360576518869493,Dp-E
2007/02 - 2012/02,2009-08-29 01:02:17.109375,-0.0,-0.001,-1.0363260158046614,Dp-E
2007/03 - 2012/03,2009-09-28 12:56:44.882812,-0.0,-0.002,-1.0365943797223736,Dp-E
2007/04 - 2012/04,2009-10-29 12:09:03.164062,-0.005,-0.003,-1.039280830475036,Dp-E
2007/05 - 2012/05,2009-11-28 11:43:39.140625,-0.005,-0.004,-1.044385368062649,Dp-E
2007/06 - 2012/06,2009-12-29 11:55:57.421875,-0.005,-0.005,-1.0494899056502618,Dp-E
2007/07 - 2012/07,2010-01-28 12:02:43.476562,-0.005,-0.005,-1.0545944432378747,Dp-E
2007/08 - 2012/08,2010-02-28 12:15:01.757812,-0.006,-0.004,-1.0603262987569906,Dp-E
2007/09 - 2012/09,2010-03-31 12:55:09.960938,-0.002,-0.004,-1.0645441572996788,Dp-E
2007/10 - 2012/10,2010-04-30 13:01:56.015625,-0.002,-0.003,-1.0666207009344362,Dp-E
2007/11 - 2012/11,2010-05-31 13:14:14.296875,-0.002,-0.003,-1.0686972445691936,Dp-E
2007/12 - 2012/12,2010-06-30 12:48:50.273438,-0.002,-0.003,-1.070773788203951,Dp-E
2008/01 - 2013/01,2010-07-31 13:01:08.554688,-0.005,-0.004,-1.074273462232668,Dp-E
2008/02 - 2013/02,2010-08-30 01:22:08.906250,-0.005,-0.004,-1.0791962666553445,Dp-E
2008/03 - 2013/03,2010-09-29 00:56:44.882812,-0.005,-0.005,-1.084119071078021,Dp-E
2008/04 - 2013/04,2010-10-30 01:09:03.164062,-0.005,-0.003,-1.0890418755006976,Dp-E
2008/05 - 2013/05,2010-11-28 23:43:39.140625,-0.005,-0.002,-1.0939646799233742,Dp-E
2008/06 - 2013/06,2010-12-29 23:55:57.421875,0.004,0.0,-1.0946253118454479,Dp-E
2008/07 - 2013/07,2011-01-29 00:02:43.476562,0.004,0.002,-1.0910237712669186,Dp-E
2008/08 - 2013/08,2011-03-01 00:15:01.757812,0.004,0.005,-1.0874222306883894,Dp-E
