period,midpoint,Raw SEC,Smooth SEC,dH,Subregion
2014/10 - 2019/10,2017-04-30 00:57:32.343750,-0.107,-0.11,-15.675819655503801,CW
2014/11 - 2019/11,2017-05-31 01:13:00.468750,-0.107,-0.113,-15.782584821428827,CW
2014/12 - 2019/12,2017-06-30 00:52:47.578125,-0.122,-0.116,-15.896821921314768,CW
2015/01 - 2020/01,2017-07-31 01:01:08.554688,-0.122,-0.119,-16.018530955161623,CW
2015/02 - 2020/02,2017-08-29 01:02:17.109375,-0.122,-0.125,-16.140239989008478,CW
2015/03 - 2020/03,2017-09-28 12:56:44.882812,-0.122,-0.128,-16.261949022855333,CW
2015/04 - 2020/04,2017-10-29 12:09:03.164062,-0.136,-0.131,-16.390921411659292,CW
2015/05 - 2020/05,2017-11-28 11:43:39.140625,-0.137,-0.134,-16.527683382477335,CW
2015/06 - 2020/06,2017-12-29 11:55:57.421875,-0.137,-0.137,-16.664971580352358,CW
2015/07 - 2020/07,2018-01-28 12:02:43.476562,-0.137,-0.139,-16.80225977822738,CW
2015/08 - 2020/08,2018-02-28 12:15:01.757812,-0.137,-0.142,-16.939547976102403,CW
2015/09 - 2020/09,2018-03-31 12:55:09.960938,-0.148,-0.144,-17.082204235341123,CW
2015/10 - 2020/10,2018-04-30 13:01:56.015625,-0.148,-0.146,-17.23022855594354,CW
2015/11 - 2020/11,2018-05-31 13:14:14.296875,-0.148,-0.148,-17.378252876545957,CW
2015/12 - 2020/12,2018-06-30 12:48:50.273438,-0.148,-0.148,-17.526277197148374,CW
2016/01 - 2021/01,2018-07-31 13:01:08.554688,-0.148,-0.147,-17.67430151775079,CW
2016/02 - 2021/02,2018-08-30 01:22:08.906250,-0.146,-0.147,-17.821359714116625,CW
2016/03 - 2021/03,2018-09-29 00:56:44.882812,-0.146,-0.146,-17.967451786245874,CW
2016/04 - 2021/04,2018-10-30 00:09:03.164062,-0.146,-0.148,-18.113543858375124,CW
2016/05 - 2021/05,2018-11-28 23:43:39.140625,-0.146,-0.15,-18.259635930504373,CW
2016/06 - 2021/06,2018-12-29 23:55:57.421875,-0.155,-0.151,-18.410158348824552,CW
2016/07 - 2021/07,2019-01-29 00:02:43.476562,-0.155,-0.153,-18.56511111333566,CW
2016/08 - 2021/08,2019-03-01 00:15:01.757812,-0.155,-0.155,-18.72006387784677,CW
2016/09 - 2021/09,2019-04-01 00:55:09.960938,-0.155,-0.157,-18.875016642357878,CW
2016/10 - 2021/10,2019-05-01 01:01:56.015625,-0.155,-0.159,-19.029969406868986,CW
2016/11 - 2021/11,2019-06-01 01:14:14.296875,-0.165,-0.161,-19.190162209417394,CW
2016/12 - 2021/12,2019-07-01 00:48:50.273438,-0.165,-0.163,-19.355595050003103,CW
2017/01 - 2022/01,2019-08-01 01:08:15.703125,-0.165,-0.165,-19.52102789058881,CW
2017/02 - 2022/02,2019-08-30 01:16:31.406250,-0.165,-0.166,-19.68646073117452,CW
2017/03 - 2022/03,2019-09-29 00:56:18.515625,-0.166,-0.166,-19.852001888300947,CW
2017/04 - 2022/04,2019-10-30 00:11:46.640625,-0.166,-0.166,-20.01796813830333,CW
2017/05 - 2022/05,2019-11-28 23:51:33.750000,-0.166,-0.166,-20.184251164640955,CW
2017/06 - 2022/06,2019-12-30 00:07:01.875000,-0.166,-0.167,-20.35053419097858,CW
2017/07 - 2022/07,2020-01-28 23:46:48.984375,-0.166,-0.167,-20.516817217316202,CW
2017/08 - 2022/08,2020-02-29 00:02:17.109375,-0.168,-0.167,-20.683933509137205,CW
2017/09 - 2022/09,2020-03-31 01:17:45.234375,-0.168,-0.168,-20.851883066441587,CW
2017/10 - 2022/10,2020-04-30 00:57:32.343750,-0.168,-0.168,-21.01983262374597,CW
2017/11 - 2022/11,2020-05-31 01:13:00.468750,-0.168,-0.164,-21.187782181050352,CW
2017/12 - 2022/12,2020-06-30 00:52:47.578125,-0.168,-0.159,-21.355731738354734,CW
2018/01 - 2023/01,2020-07-31 01:08:15.703125,-0.146,-0.155,-21.512591575827173,CW
2018/02 - 2023/02,2020-08-29 01:16:31.406250,-0.146,-0.15,-21.65836169346767,CW
2018/03 - 2023/03,2020-09-28 00:56:18.515625,-0.146,-0.142,-21.804131811108164,CW
2018/04 - 2023/04,2020-10-29 00:11:46.640625,-0.146,-0.138,-21.94990192874866,CW
2018/05 - 2023/05,2020-11-27 23:51:33.750000,-0.126,-0.134,-22.085900669540933,CW
2018/06 - 2023/06,2020-12-29 00:07:01.875000,-0.126,-0.13,-22.212128033484987,CW
2018/07 - 2023/07,2021-01-27 23:46:48.984375,-0.126,-0.126,-22.33835539742904,CW
2018/08 - 2023/08,2021-02-28 00:02:17.109375,-0.126,-0.126,-22.464582761373094,CW
2018/09 - 2023/09,2021-03-31 01:17:45.234375,-0.126,-0.126,-22.590810125317148,CW
1991/07 - 1996/07,1994-01-28 12:02:43.476562,0.032,0.032,0.0,NO
1991/08 - 1996/08,1994-02-28 12:15:01.757812,0.032,0.032,0.0321891475468874,NO
1991/09 - 1996/09,1994-03-31 12:55:09.960938,0.032,0.032,0.06439084745943546,NO
1991/10 - 1996/10,1994-04-30 13:01:56.015625,0.032,0.033,0.09659254737198353,NO
1991/11 - 1996/11,1994-05-31 13:14:14.296875,0.032,0.033,0.1287942472845316,NO
1991/12 - 1996/12,1994-06-30 12:48:50.273438,0.035,0.034,0.1622292809188366,NO
1992/01 - 1997/01,1994-07-31 13:01:08.554688,0.035,0.034,0.19689764827489853,NO
1992/02 - 1997/02,1994-08-30 01:22:08.906250,0.035,0.034,0.23156601563096046,NO
1992/03 - 1997/03,1994-09-29 00:56:44.882812,0.035,0.034,0.2662343829870224,NO
1992/04 - 1997/04,1994-10-30 00:09:03.164062,0.031,0.034,0.29905945528298616,NO
1992/05 - 1997/05,1994-11-28 23:43:39.140625,0.035,0.034,0.33183816634118557,NO
1992/06 - 1997/06,1994-12-29 23:55:57.421875,0.035,0.034,0.3664138112217188,NO
1992/07 - 1997/07,1995-01-29 00:02:43.476562,0.035,0.035,0.400989456102252,NO
1992/08 - 1997/08,1995-03-01 00:15:01.757812,0.035,0.035,0.4355651009827852,NO
1992/09 - 1997/09,1995-04-01 00:55:09.960938,0.036,0.035,0.47070999443531036,NO
1992/10 - 1997/10,1995-05-01 01:01:56.015625,0.036,0.035,0.5064241364598274,NO
1992/11 - 1997/11,1995-06-01 01:14:14.296875,0.036,0.036,0.5421382784843445,NO
1992/12 - 1997/12,1995-07-01 00:48:50.273438,0.036,0.035,0.5778524205088615,NO
1993/01 - 1998/01,1995-08-01 01:08:15.703125,0.036,0.034,0.6135665625333786,NO
1993/02 - 1998/02,1995-08-30 01:16:31.406250,0.032,0.034,0.6475163698196411,NO
1993/03 - 1998/03,1995-09-29 00:56:18.515625,0.032,0.033,0.6797018423676491,NO
1993/04 - 1998/04,1995-10-30 00:11:46.640625,0.032,0.034,0.711887314915657,NO
1993/05 - 1998/05,1995-11-28 23:51:33.750000,0.032,0.035,0.744072787463665,NO
1993/06 - 1998/06,1995-12-30 00:07:01.875000,0.04,0.037,0.7801181972026825,NO
1993/07 - 1998/07,1996-01-28 23:46:48.984375,0.04,0.038,0.8200235441327095,NO
1993/08 - 1998/08,1996-02-29 00:02:17.109375,0.04,0.04,0.8599288910627365,NO
1993/09 - 1998/09,1996-03-31 00:17:45.234375,0.04,0.039,0.8998342379927635,NO
1993/10 - 1998/10,1996-04-30 00:57:32.343750,0.04,0.039,0.9397395849227905,NO
1993/11 - 1998/11,1996-05-31 01:13:00.468750,0.037,0.038,0.9781875461339951,NO
1993/12 - 1998/12,1996-06-30 00:52:47.578125,0.037,0.038,1.015178121626377,NO
1994/01 - 1999/01,1996-07-31 01:08:15.703125,0.037,0.037,1.0521686971187592,NO
1994/02 - 1999/02,1996-08-29 01:16:31.406250,0.037,0.037,1.0891592726111412,NO
1994/03 - 1999/03,1996-09-28 00:56:18.515625,0.037,0.037,1.1261498481035233,NO
1994/04 - 1999/04,1996-10-29 00:11:46.640625,0.037,0.037,1.1630659475922585,NO
1994/05 - 1999/05,1996-11-27 23:51:33.750000,0.037,0.037,1.1999075710773468,NO
1994/06 - 1999/06,1996-12-29 00:07:01.875000,0.037,0.035,1.2367491945624352,NO
1994/07 - 1999/07,1997-01-27 23:46:48.984375,0.037,0.033,1.2735908180475235,NO
1994/08 - 1999/08,1997-02-28 00:02:17.109375,0.027,0.031,1.3055993607267737,NO
1994/09 - 1999/09,1997-03-31 01:17:45.234375,0.027,0.029,1.3327748226001859,NO
1994/10 - 1999/10,1997-04-30 00:57:32.343750,0.027,0.027,1.359950284473598,NO
1994/11 - 1999/11,1997-05-31 01:13:00.468750,0.027,0.025,1.3871257463470101,NO
1994/12 - 1999/12,1997-06-30 00:52:47.578125,0.027,0.023,1.4143012082204223,NO
1995/01 - 2000/01,1997-07-31 01:01:08.554688,0.018,0.021,1.4367421716451645,NO
1995/02 - 2000/02,1997-08-29 01:02:17.109375,0.018,0.02,1.4544486366212368,NO
1995/03 - 2000/03,1997-09-28 12:56:44.882812,0.018,0.018,1.4721551015973091,NO
1995/04 - 2000/04,1997-10-29 12:09:03.164062,0.018,0.019,1.4898615665733814,NO
1995/05 - 2000/05,1997-11-28 11:43:39.140625,0.019,0.02,1.5082612754777074,NO
1995/06 - 2000/06,1997-12-29 11:55:57.421875,0.022,0.021,1.52904983330518,NO
1995/07 - 2000/07,1998-01-28 12:02:43.476562,0.022,0.022,1.5515339961275458,NO
1995/08 - 2000/08,1998-02-28 12:15:01.757812,0.022,0.021,1.5740181589499116,NO
1995/09 - 2000/09,1998-03-31 12:55:09.960938,0.022,0.02,1.5965023217722774,NO
1995/10 - 2000/10,1998-04-30 13:01:56.015625,0.016,0.019,1.6157595477998257,NO
1995/11 - 2000/11,1998-05-31 13:14:14.296875,0.016,0.017,1.6317898370325565,NO
1995/12 - 2000/12,1998-06-30 12:48:50.273438,0.016,0.017,1.6478201262652874,NO
1996/01 - 2001/01,1998-07-31 13:01:08.554688,0.016,0.018,1.6638504154980183,NO
1996/02 - 2001/02,1998-08-30 01:22:08.906250,0.019,0.019,1.6812893627211452,NO
1996/03 - 2001/03,1998-09-29 00:56:44.882812,0.022,0.02,1.7016421388834715,NO
1996/04 - 2001/04,1998-10-30 00:09:03.164062,0.022,0.021,1.7235000859946012,NO
1996/05 - 2001/05,1998-11-28 23:43:39.140625,0.022,0.022,1.745358033105731,NO
1996/06 - 2001/06,1998-12-29 23:55:57.421875,0.022,0.022,1.7672159802168608,NO
1996/07 - 2001/07,1999-01-29 00:02:43.476562,0.022,0.022,1.7892083078622818,NO
1996/08 - 2001/08,1999-03-01 00:15:01.757812,0.022,0.022,1.811335016041994,NO
1996/09 - 2001/09,1999-04-01 00:55:09.960938,0.022,0.022,1.8334617242217064,NO
1996/10 - 2001/10,1999-05-01 01:01:56.015625,0.022,0.022,1.8555884324014187,NO
1996/11 - 2001/11,1999-06-01 01:14:14.296875,0.022,0.022,1.877715140581131,NO
1996/12 - 2001/12,1999-07-01 00:48:50.273438,0.023,0.022,1.9000702099874616,NO
1997/01 - 2002/01,1999-08-01 01:08:15.703125,0.023,0.022,1.9226536406204104,NO
1997/02 - 2002/02,1999-08-30 01:16:31.406250,0.023,0.024,1.9452370712533593,NO
1997/03 - 2002/03,1999-09-29 00:56:18.515625,0.023,0.026,1.9678205018863082,NO
1997/04 - 2002/04,1999-10-30 01:11:46.640625,0.03,0.027,1.9941552458330989,NO
1997/05 - 2002/05,1999-11-28 23:51:33.750000,0.03,0.029,2.0242413030937314,NO
1997/06 - 2002/06,1999-12-30 00:07:01.875000,0.03,0.03,2.054327360354364,NO
1997/07 - 2002/07,2000-01-28 23:46:48.984375,0.03,0.028,2.0844134176149964,NO
1997/08 - 2002/08,2000-02-29 00:02:17.109375,0.03,0.027,2.114499474875629,NO
1997/09 - 2002/09,2000-03-31 01:17:45.234375,0.022,0.025,2.1403905851766467,NO
1997/10 - 2002/10,2000-04-30 00:57:32.343750,0.022,0.023,2.1620867485180497,NO
1997/11 - 2002/11,2000-05-31 01:13:00.468750,0.022,0.02,2.1837829118594527,NO
1997/12 - 2002/12,2000-06-30 00:52:47.578125,0.022,0.019,2.2054790752008557,NO
1998/01 - 2003/01,2000-07-31 01:08:15.703125,0.015,0.018,2.2238109232857823,NO
1998/02 - 2003/02,2000-08-29 01:16:31.406250,0.017,0.017,2.239549963735044,NO
1998/03 - 2003/03,2000-09-28 00:56:18.515625,0.017,0.016,2.256060511805117,NO
1998/04 - 2003/04,2000-10-29 01:11:46.640625,0.017,0.016,2.2725710598751903,NO
1998/05 - 2003/05,2000-11-27 23:51:33.750000,0.017,0.016,2.2890816079452634,NO
1998/06 - 2003/06,2000-12-29 00:07:01.875000,0.016,0.016,2.3053894890472293,NO
1998/07 - 2003/07,2001-01-27 23:46:48.984375,0.016,0.016,2.321494703181088,NO
1998/08 - 2003/08,2001-02-28 00:02:17.109375,0.016,0.016,2.3375999173149467,NO
1998/09 - 2003/09,2001-03-31 01:17:45.234375,0.016,0.015,2.3537051314488053,NO
1998/10 - 2003/10,2001-04-30 00:57:32.343750,0.016,0.015,2.369810345582664,NO
1998/11 - 2003/11,2001-05-31 01:13:00.468750,0.012,0.014,2.384041226003319,NO
1998/12 - 2003/12,2001-06-30 00:52:47.578125,0.012,0.013,2.3963977727107704,NO
1999/01 - 2004/01,2001-07-31 01:01:08.554688,0.012,0.012,2.4087543194182217,NO
1999/02 - 2004/02,2001-08-29 01:02:17.109375,0.012,0.012,2.421110866125673,NO
1999/03 - 2004/03,2001-09-28 12:56:44.882812,0.009,0.012,2.43176384922117,NO
1999/04 - 2004/04,2001-10-29 12:09:03.164062,0.014,0.013,2.4433329347521067,NO
1999/05 - 2004/05,2001-11-28 11:43:39.140625,0.014,0.013,2.4575216863304377,NO
1999/06 - 2004/06,2001-12-29 11:55:57.421875,0.014,0.012,2.4717104379087687,NO
1999/07 - 2004/07,2002-01-28 12:02:43.476562,0.014,0.009,2.4858991894870996,NO
1999/08 - 2004/08,2002-02-28 12:15:01.757812,0.002,0.007,2.494151370599866,NO
1999/09 - 2004/09,2002-03-31 12:55:09.960938,0.002,0.005,2.4964669812470675,NO
1999/10 - 2004/10,2002-04-30 13:01:56.015625,0.002,0.001,2.498782591894269,NO
1999/11 - 2004/11,2002-05-31 13:14:14.296875,0.002,-0.003,2.5010982025414705,NO
1999/12 - 2004/12,2002-06-30 12:48:50.273438,-0.005,-0.006,2.499636056832969,NO
2000/01 - 2005/01,2002-07-31 13:01:08.554688,-0.016,-0.01,2.489082019776106,NO
2000/02 - 2005/02,2002-08-30 01:22:08.906250,-0.016,-0.014,2.4732138477265835,NO
2000/03 - 2005/03,2002-09-29 00:56:44.882812,-0.016,-0.02,2.457345675677061,NO
2000/04 - 2005/04,2002-10-30 00:09:03.164062,-0.016,-0.023,2.4414775036275387,NO
2000/05 - 2005/05,2002-11-28 23:43:39.140625,-0.034,-0.027,2.416311813518405,NO
2000/06 - 2005/06,2002-12-29 23:55:57.421875,-0.034,-0.031,2.38184860534966,NO
2000/07 - 2005/07,2003-01-29 00:02:43.476562,-0.034,-0.034,2.347385397180915,NO
2000/08 - 2005/08,2003-03-01 00:15:01.757812,-0.034,-0.036,2.31292218901217,NO
2000/09 - 2005/09,2003-04-01 00:55:09.960938,-0.034,-0.038,2.278458980843425,NO
2000/10 - 2005/10,2003-05-01 01:01:56.015625,-0.043,-0.04,2.239781005308032,NO
2000/11 - 2005/11,2003-06-01 01:14:14.296875,-0.043,-0.041,2.1968882624059916,NO
2000/12 - 2005/12,2003-07-01 00:48:50.273438,-0.043,-0.045,2.153995519503951,NO
2001/01 - 2006/01,2003-08-01 01:08:15.703125,-0.043,-0.047,2.1111027766019106,NO
2001/02 - 2006/02,2003-08-30 01:16:31.406250,-0.053,-0.049,2.0633925199508667,NO
2001/03 - 2006/03,2003-09-29 00:56:18.515625,-0.053,-0.051,2.0108647495508194,NO
2001/04 - 2006/04,2003-10-30 00:11:46.640625,-0.053,-0.053,1.958336979150772,NO
2001/05 - 2006/05,2003-11-28 23:51:33.750000,-0.053,-0.052,1.9058092087507248,NO
2001/06 - 2006/06,2003-12-30 00:07:01.875000,-0.053,-0.051,1.8532814383506775,NO
2001/07 - 2006/07,2004-01-28 23:46:48.984375,-0.048,-0.05,1.8032160550355911,NO
2001/08 - 2006/08,2004-02-29 00:02:17.109375,-0.048,-0.049,1.7556130588054657,NO
2001/09 - 2006/09,2004-03-31 01:17:45.234375,-0.048,-0.048,1.7080100625753403,NO
2001/10 - 2006/10,2004-04-30 00:57:32.343750,-0.048,-0.047,1.6604070663452148,NO
2001/11 - 2006/11,2004-05-31 01:13:00.468750,-0.048,-0.047,1.6128157619386911,NO
2001/12 - 2006/12,2004-06-30 00:52:47.578125,-0.046,-0.047,1.565814709290862,NO
2002/01 - 2007/01,2004-07-31 01:08:15.703125,-0.046,-0.047,1.519392216578126,NO
2002/02 - 2007/02,2004-08-29 01:16:31.406250,-0.046,-0.045,1.4729697238653898,NO
2002/03 - 2007/03,2004-09-28 00:56:18.515625,-0.046,-0.043,1.4265472311526537,NO
2002/04 - 2007/04,2004-10-29 01:11:46.640625,-0.039,-0.042,1.3838347773998976,NO
2002/05 - 2007/05,2004-11-27 23:51:33.750000,-0.039,-0.04,1.3448323626071215,NO
2002/06 - 2007/06,2004-12-29 00:07:01.875000,-0.039,-0.039,1.3058299478143454,NO
2002/07 - 2007/07,2005-01-27 23:46:48.984375,-0.039,-0.039,1.2668275330215693,NO
2002/08 - 2007/08,2005-02-28 00:02:17.109375,-0.039,-0.039,1.2278251182287931,NO
2002/09 - 2007/09,2005-03-31 01:17:45.234375,-0.038,-0.038,1.1894420441240072,NO
2002/10 - 2007/10,2005-04-30 00:57:32.343750,-0.038,-0.038,1.1516783107072115,NO
2002/11 - 2007/11,2005-05-31 01:13:00.468750,-0.038,-0.036,1.1139145772904158,NO
2002/12 - 2007/12,2005-06-30 00:52:47.578125,-0.038,-0.035,1.07615084387362,NO
2003/01 - 2008/01,2005-07-31 01:01:08.554688,-0.03,-0.033,1.042097725905478,NO
2003/02 - 2008/02,2005-08-29 01:02:17.109375,-0.03,-0.032,1.0117552233859897,NO
2003/03 - 2008/03,2005-09-28 12:56:44.882812,-0.03,-0.03,0.9814127208665013,NO
2003/04 - 2008/04,2005-10-29 13:09:03.164062,-0.03,-0.03,0.951070218347013,NO
2003/05 - 2008/05,2005-11-28 11:43:39.140625,-0.03,-0.03,0.9207277158275247,NO
2003/06 - 2008/06,2005-12-29 11:55:57.421875,-0.028,-0.029,0.8914249911904335,NO
2003/07 - 2008/07,2006-01-28 12:02:43.476562,-0.028,-0.029,0.8631620444357395,NO
2003/08 - 2008/08,2006-02-28 12:15:01.757812,-0.028,-0.029,0.8348990976810455,NO
2003/09 - 2008/09,2006-03-31 12:55:09.960938,-0.028,-0.029,0.8066361509263515,NO
2003/10 - 2008/10,2006-04-30 13:01:56.015625,-0.031,-0.029,0.7768240962177515,NO
2003/11 - 2008/11,2006-05-31 13:14:14.296875,-0.029,-0.029,0.7466815495863557,NO
2003/12 - 2008/12,2006-06-30 12:48:50.273438,-0.029,-0.029,0.7177576189860702,NO
2004/01 - 2009/01,2006-07-31 13:01:08.554688,-0.029,-0.03,0.6888336883857846,NO
2004/02 - 2009/02,2006-08-30 01:22:08.906250,-0.029,-0.03,0.6599097577854991,NO
2004/03 - 2009/03,2006-09-29 00:56:44.882812,-0.033,-0.031,0.6291836574673653,NO
2004/04 - 2009/04,2006-10-30 00:09:03.164062,-0.033,-0.032,0.5966553874313831,NO
2004/05 - 2009/05,2006-11-28 23:43:39.140625,-0.033,-0.033,0.564127117395401,NO
2004/06 - 2009/06,2006-12-29 23:55:57.421875,-0.033,-0.034,0.5315988473594189,NO
2004/07 - 2009/07,2007-01-29 00:02:43.476562,-0.033,-0.035,0.49907057732343674,NO
2004/08 - 2009/08,2007-03-01 00:15:01.757812,-0.039,-0.036,0.46332294680178165,NO
2004/09 - 2009/09,2007-04-01 00:55:09.960938,-0.039,-0.038,0.4243559557944536,NO
2004/10 - 2009/10,2007-05-01 01:01:56.015625,-0.039,-0.04,0.3853889647871256,NO
2004/11 - 2009/11,2007-06-01 01:14:14.296875,-0.039,-0.041,0.34642197377979755,NO
2004/12 - 2009/12,2007-07-01 00:48:50.273438,-0.044,-0.042,0.3047486040741205,NO
2005/01 - 2010/01,2007-08-01 01:08:15.703125,-0.044,-0.043,0.2603688556700945,NO
2005/02 - 2010/02,2007-08-30 01:16:31.406250,-0.044,-0.044,0.21598910726606846,NO
2005/03 - 2010/03,2007-09-29 00:56:18.515625,-0.044,-0.046,0.17160935886204243,NO
2005/04 - 2010/04,2007-10-30 00:11:46.640625,-0.044,-0.048,0.1272296104580164,NO
2005/05 - 2010/05,2007-11-28 23:51:33.750000,-0.054,-0.05,0.07797420583665371,NO
2005/06 - 2010/06,2007-12-30 00:07:01.875000,-0.054,-0.052,0.02384314499795437,NO
2005/07 - 2010/07,2008-01-28 23:46:48.984375,-0.054,-0.052,-0.030287915840744972,NO
2005/08 - 2010/08,2008-02-29 00:02:17.109375,-0.054,-0.052,-0.08441897667944431,NO
2005/09 - 2010/09,2008-03-31 01:17:45.234375,-0.045,-0.052,-0.1339252982288599,NO
2005/10 - 2010/10,2008-04-30 00:57:32.343750,-0.052,-0.051,-0.18251735158264637,NO
2005/11 - 2010/11,2008-05-31 01:13:00.468750,-0.052,-0.051,-0.23481987603008747,NO
2005/12 - 2010/12,2008-06-30 00:52:47.578125,-0.052,-0.054,-0.28712240047752857,NO
2006/01 - 2011/01,2008-07-31 01:08:15.703125,-0.052,-0.056,-0.3394249249249697,NO
2006/02 - 2011/02,2008-08-29 01:16:31.406250,-0.061,-0.057,-0.39595806412398815,NO
2006/03 - 2011/03,2008-09-28 00:56:18.515625,-0.061,-0.059,-0.456721818074584,NO
2006/04 - 2011/04,2008-10-29 00:11:46.640625,-0.061,-0.061,-0.5174855720251799,NO
2006/05 - 2011/05,2008-11-27 23:51:33.750000,-0.061,-0.061,-0.5782493259757757,NO
2006/06 - 2011/06,2008-12-29 00:07:01.875000,-0.061,-0.062,-0.6390130799263716,NO
2006/07 - 2011/07,2009-01-27 23:46:48.984375,-0.064,-0.063,-0.7012962680310011,NO
2006/08 - 2011/08,2009-02-28 00:02:17.109375,-0.064,-0.063,-0.7650988902896643,NO
2006/09 - 2011/09,2009-03-31 01:17:45.234375,-0.064,-0.065,-0.8289015125483274,NO
2006/10 - 2011/10,2009-04-30 00:57:32.343750,-0.064,-0.067,-0.8927041348069906,NO
2006/11 - 2011/11,2009-05-31 01:13:00.468750,-0.072,-0.069,-0.9605622906237841,NO
2006/12 - 2011/12,2009-06-30 00:52:47.578125,-0.072,-0.07,-1.0324759799987078,NO
2007/01 - 2012/01,2009-07-31 01:01:08.554688,-0.072,-0.072,-1.1043896693736315,NO
2007/02 - 2012/02,2009-08-29 01:02:17.109375,-0.072,-0.071,-1.1763033587485552,NO
2007/03 - 2012/03,2009-09-28 12:56:44.882812,-0.072,-0.069,-1.248217048123479,NO
2007/04 - 2012/04,2009-10-29 12:09:03.164062,-0.066,-0.068,-1.3170914333313704,NO
2007/05 - 2012/05,2009-11-28 11:43:39.140625,-0.066,-0.067,-1.3829265143722296,NO
2007/06 - 2012/06,2009-12-29 11:55:57.421875,-0.066,-0.065,-1.4487615954130888,NO
2007/07 - 2012/07,2010-01-28 12:02:43.476562,-0.066,-0.063,-1.514596676453948,NO
2007/08 - 2012/08,2010-02-28 12:15:01.757812,-0.063,-0.061,-1.579111011698842,NO
2007/09 - 2012/09,2010-03-31 12:55:09.960938,-0.055,-0.059,-1.6381594557315111,NO
2007/10 - 2012/10,2010-04-30 13:01:56.015625,-0.055,-0.057,-1.6930627543479204,NO
2007/11 - 2012/11,2010-05-31 13:14:14.296875,-0.055,-0.053,-1.7479660529643297,NO
2007/12 - 2012/12,2010-06-30 12:48:50.273438,-0.055,-0.052,-1.802869351580739,NO
2008/01 - 2013/01,2010-07-31 13:01:08.554688,-0.048,-0.051,-1.8541381489485502,NO
2008/02 - 2013/02,2010-08-30 01:22:08.906250,-0.048,-0.049,-1.9017724450677633,NO
2008/03 - 2013/03,2010-09-29 00:56:44.882812,-0.048,-0.048,-1.9494067411869764,NO
2008/04 - 2013/04,2010-10-30 01:09:03.164062,-0.048,-0.047,-1.9970410373061895,NO
2008/05 - 2013/05,2010-11-28 23:43:39.140625,-0.048,-0.046,-2.0446753334254026,NO
2008/06 - 2013/06,2010-12-29 23:55:57.421875,-0.044,-0.045,-2.0902925953269005,NO
2008/07 - 2013/07,2011-01-29 00:02:43.476562,-0.044,-0.044,-2.133892823010683,NO
2008/08 - 2013/08,2011-03-01 00:15:01.757812,-0.044,-0.043,-2.1774930506944656,NO
2008/09 - 2013/09,2011-04-01 00:55:09.960938,-0.044,-0.043,-2.221093278378248,NO
2008/10 - 2013/10,2011-05-01 01:01:56.015625,-0.042,-0.043,-2.263868922367692,NO
2008/11 - 2013/11,2011-06-01 01:14:14.296875,-0.042,-0.042,-2.305819982662797,NO
2008/12 - 2013/12,2011-07-01 00:48:50.273438,-0.042,-0.042,-2.347771042957902,NO
2009/01 - 2014/01,2011-08-01 01:08:15.703125,-0.042,-0.045,-2.389722103253007,NO
2009/02 - 2014/02,2011-08-30 01:16:31.406250,-0.042,-0.048,-2.431673163548112,NO
2009/03 - 2014/03,2011-09-29 00:56:18.515625,-0.058,-0.052,-2.4817995596677065,NO
2009/04 - 2014/04,2011-10-30 01:11:46.640625,-0.058,-0.055,-2.5401012916117907,NO
2009/05 - 2014/05,2011-11-28 23:51:33.750000,-0.058,-0.058,-2.598403023555875,NO
2009/06 - 2014/06,2011-12-30 00:07:01.875000,-0.058,-0.059,-2.656704755499959,NO
2009/07 - 2014/07,2012-01-28 23:46:48.984375,-0.059,-0.06,-2.7153215408325195,NO
2009/08 - 2014/08,2012-02-29 00:02:17.109375,-0.063,-0.061,-2.7760477010160685,NO
2009/09 - 2014/09,2012-03-31 01:17:45.234375,-0.063,-0.062,-2.8385681826621294,NO
2009/10 - 2014/10,2012-04-30 00:57:32.343750,-0.063,-0.063,-2.9010886643081903,NO
2009/11 - 2014/11,2012-05-31 01:13:00.468750,-0.063,-0.064,-2.9636091459542513,NO
2009/12 - 2014/12,2012-06-30 00:52:47.578125,-0.066,-0.065,-3.0279850345104933,NO
2010/01 - 2015/01,2012-07-31 01:08:15.703125,-0.066,-0.065,-3.0942163299769163,NO
2010/02 - 2015/02,2012-08-29 01:16:31.406250,-0.066,-0.066,-3.1604476254433393,NO
2010/03 - 2015/03,2012-09-28 00:56:18.515625,-0.066,-0.067,-3.2266789209097624,NO
2010/04 - 2015/04,2012-10-29 00:11:46.640625,-0.066,-0.067,-3.2929102163761854,NO
2010/05 - 2015/05,2012-11-27 23:51:33.750000,-0.068,-0.067,-3.3600188735872507,NO
2010/06 - 2015/06,2012-12-29 00:07:01.875000,-0.068,-0.068,-3.4280048925429583,NO
2010/07 - 2015/07,2013-01-27 23:46:48.984375,-0.068,-0.069,-3.495990911498666,NO
2010/08 - 2015/08,2013-02-28 00:02:17.109375,-0.068,-0.069,-3.5639769304543734,NO
2010/09 - 2015/09,2013-03-31 00:17:45.234375,-0.072,-0.07,-3.6338401306420565,NO
2010/10 - 2015/10,2013-04-30 00:57:32.343750,-0.072,-0.071,-3.705580512061715,NO
2010/11 - 2015/11,2013-05-31 01:13:00.468750,-0.072,-0.072,-3.777320893481374,NO
2010/12 - 2015/12,2013-06-30 00:52:47.578125,-0.072,-0.073,-3.8490612749010324,NO
2011/01 - 2016/01,2013-07-31 01:01:08.554688,-0.072,-0.074,-3.920801656320691,NO
